County,variable,value
Mecklenburg County,mean_yrbuilt_1990.1999,3.387167957087149
Middlesex County,mean_yrbuilt_1990.1999,NaN
Montgomery County,mean_yrbuilt_1990.1999,NaN
Nelson County,mean_yrbuilt_1990.1999,NaN
New Kent County,mean_yrbuilt_1990.1999,-0.06675421343679917
Newport News city,mean_yrbuilt_1990.1999,1.0371099256591545
Norfolk city,mean_yrbuilt_1990.1999,0.9038333325038943
Northampton County,mean_yrbuilt_1990.1999,3.1125704809286896
Northumberland County,mean_yrbuilt_1990.1999,3.134851343325298
Norton city,mean_yrbuilt_1990.1999,NaN
Nottoway County,mean_yrbuilt_1990.1999,1.955084848779539
Orange County,mean_yrbuilt_1990.1999,NaN
Page County,mean_yrbuilt_1990.1999,0.7412963184567363
Patrick County,mean_yrbuilt_1990.1999,NaN
Petersburg city,mean_yrbuilt_1990.1999,0.7925291366267362
Pittsylvania County,mean_yrbuilt_1990.1999,1.431497792810249
Poquoson city,mean_yrbuilt_1990.1999,NaN
Portsmouth city,mean_yrbuilt_1990.1999,0.837461405722954
Powhatan County,mean_yrbuilt_1990.1999,0.2867126622638412
Prince Edward County,mean_yrbuilt_1990.1999,0.5843902455796522
Prince George County,mean_yrbuilt_1990.1999,0.9239850173943691
Prince William County,mean_yrbuilt_1990.1999,0.8890072190790238
Pulaski County,mean_yrbuilt_1990.1999,NaN
Radford city,mean_yrbuilt_1990.1999,2.532521117608837
Rappahannock County,mean_yrbuilt_1990.1999,0.9620868796286062
Richmond city,mean_yrbuilt_1990.1999,NaN
Richmond County,mean_yrbuilt_1990.1999,1.0394409009368148
Roanoke city,mean_yrbuilt_1990.1999,0.5721083895651027
Roanoke County,mean_yrbuilt_1990.1999,0.6649512820917701
Rockbridge County,mean_yrbuilt_1990.1999,1.0638338109226897
Rockingham County,mean_yrbuilt_1990.1999,0.9023591726930131
Russell County,mean_yrbuilt_1990.1999,1.7224996213825323
Salem city,mean_yrbuilt_1990.1999,0.6864303982462551
Scott County,mean_yrbuilt_1990.1999,1.188321178874854
Shenandoah County,mean_yrbuilt_1990.1999,NaN
Smyth County,mean_yrbuilt_1990.1999,0.8689623891318842
Southampton County,mean_yrbuilt_1990.1999,0.46696197475032974
Spotsylvania County,mean_yrbuilt_1990.1999,0.7940710633298333
Stafford County,mean_yrbuilt_1990.1999,NaN
Staunton city,mean_yrbuilt_1990.1999,1.6241007916254662
Suffolk city,mean_yrbuilt_1990.1999,0.46835527150187667
Surry County,mean_yrbuilt_1990.1999,1.560495957852666
Sussex County,mean_yrbuilt_1990.1999,0.8733123406807618
Tazewell County,mean_yrbuilt_1990.1999,1.2002833610292245
Virginia Beach city,mean_yrbuilt_1990.1999,0.9237812174123824
Warren County,mean_yrbuilt_1990.1999,NaN
Washington County,mean_yrbuilt_1990.1999,NaN
Waynesboro city,mean_yrbuilt_1990.1999,1.333260164710651
Westmoreland County,mean_yrbuilt_1990.1999,1.340616856395437
Williamsburg city,mean_yrbuilt_1990.1999,1.8115518365572703
Winchester city,mean_yrbuilt_1990.1999,NaN
Wise County,mean_yrbuilt_1990.1999,NaN
Wythe County,mean_yrbuilt_1990.1999,1.4947596068681155
York County,mean_yrbuilt_1990.1999,0.6403954906832476
NA,mean_yrbuilt_1990.1999,1.595505617977528
Accomack County,mean_yrbuilt_2000.2009,NaN
Albemarle County,mean_yrbuilt_2000.2009,0.9731530104514517
Alexandria city,mean_yrbuilt_2000.2009,NaN
Alleghany County,mean_yrbuilt_2000.2009,0.29370713283333355
Amelia County,mean_yrbuilt_2000.2009,-0.7284439416792358
Amherst County,mean_yrbuilt_2000.2009,NaN
Appomattox County,mean_yrbuilt_2000.2009,0.8132244008714598
Arlington County,mean_yrbuilt_2000.2009,NaN
Augusta County,mean_yrbuilt_2000.2009,NaN
Bath County,mean_yrbuilt_2000.2009,0.5266666666666666
Bedford County,mean_yrbuilt_2000.2009,0.3820349208817505
Bland County,mean_yrbuilt_2000.2009,0.9710490036345407
Botetourt County,mean_yrbuilt_2000.2009,1.7385307003229213
Bristol city,mean_yrbuilt_2000.2009,NaN
Brunswick County,mean_yrbuilt_2000.2009,2.3850143229623395
Buchanan County,mean_yrbuilt_2000.2009,NaN
Buckingham County,mean_yrbuilt_2000.2009,NaN
Buena Vista city,mean_yrbuilt_2000.2009,0.9733333333333334
Campbell County,mean_yrbuilt_2000.2009,0.9405911007960086
Caroline County,mean_yrbuilt_2000.2009,NaN
Carroll County,mean_yrbuilt_2000.2009,2.563987978894811
Charles City County,mean_yrbuilt_2000.2009,0.48378489326765184
Charlotte County,mean_yrbuilt_2000.2009,0.6213356544326181
Charlottesville city,mean_yrbuilt_2000.2009,NaN
Chesapeake city,mean_yrbuilt_2000.2009,0.519261788212625
Chesterfield County,mean_yrbuilt_2000.2009,0.6207230014176969
Clarke County,mean_yrbuilt_2000.2009,0.35583949979923135
Colonial Heights city,mean_yrbuilt_2000.2009,NaN
Covington city,mean_yrbuilt_2000.2009,0.48571428571428577
Craig County,mean_yrbuilt_2000.2009,NaN
Culpeper County,mean_yrbuilt_2000.2009,0.456503579394049
Cumberland County,mean_yrbuilt_2000.2009,NaN
Danville city,mean_yrbuilt_2000.2009,0.17230795117979447
Dickenson County,mean_yrbuilt_2000.2009,NaN
Dinwiddie County,mean_yrbuilt_2000.2009,NaN
Emporia city,mean_yrbuilt_2000.2009,0.4255244755244755
Essex County,mean_yrbuilt_2000.2009,NaN
Fairfax city,mean_yrbuilt_2000.2009,NaN
Fairfax County,mean_yrbuilt_2000.2009,0.7203853920188784
Falls Church city,mean_yrbuilt_2000.2009,NaN
Fauquier County,mean_yrbuilt_2000.2009,NaN
Floyd County,mean_yrbuilt_2000.2009,NaN
Fluvanna County,mean_yrbuilt_2000.2009,NaN
Franklin city,mean_yrbuilt_2000.2009,0.20158354568620312
Franklin County,mean_yrbuilt_2000.2009,0.9415787512680839
Frederick County,mean_yrbuilt_2000.2009,NaN
Fredericksburg city,mean_yrbuilt_2000.2009,1.0987425814721168
Galax city,mean_yrbuilt_2000.2009,1.81605222734255
Giles County,mean_yrbuilt_2000.2009,NaN
Gloucester County,mean_yrbuilt_2000.2009,0.4750621670780755
Goochland County,mean_yrbuilt_2000.2009,0.6705148580896997
Grayson County,mean_yrbuilt_2000.2009,-0.40768440502586845
Greene County,mean_yrbuilt_2000.2009,NaN
Greensville County,mean_yrbuilt_2000.2009,0.5023932856861846
Halifax County,mean_yrbuilt_2000.2009,NaN
Hampton city,mean_yrbuilt_2000.2009,0.5784126133650708
Hanover County,mean_yrbuilt_2000.2009,0.7429778939664593
Harrisonburg city,mean_yrbuilt_2000.2009,NaN
Henrico County,mean_yrbuilt_2000.2009,NaN
Henry County,mean_yrbuilt_2000.2009,0.9244946763979255
Highland County,mean_yrbuilt_2000.2009,NaN
Hopewell city,mean_yrbuilt_2000.2009,NaN
Isle of Wight County,mean_yrbuilt_2000.2009,0.23551802754819073
James City County,mean_yrbuilt_2000.2009,NaN
King and Queen County,mean_yrbuilt_2000.2009,NaN
King George County,mean_yrbuilt_2000.2009,1.0954494799177632
King William County,mean_yrbuilt_2000.2009,NaN
Lancaster County,mean_yrbuilt_2000.2009,0.6251403958038502
Lee County,mean_yrbuilt_2000.2009,0.7262678909782028
Lexington city,mean_yrbuilt_2000.2009,-0.3770491803278688
Loudoun County,mean_yrbuilt_2000.2009,0.8468799996722369
Louisa County,mean_yrbuilt_2000.2009,1.2543074487487342
Lunenburg County,mean_yrbuilt_2000.2009,NaN
Lynchburg city,mean_yrbuilt_2000.2009,0.4071036838543314
Madison County,mean_yrbuilt_2000.2009,1.2860843819393042
Manassas city,mean_yrbuilt_2000.2009,NaN
Manassas Park city,mean_yrbuilt_2000.2009,NaN
Martinsville city,mean_yrbuilt_2000.2009,0.5206221379186495
Mathews County,mean_yrbuilt_2000.2009,NaN
Mecklenburg County,mean_yrbuilt_2000.2009,2.7621221876859683
Middlesex County,mean_yrbuilt_2000.2009,NaN
Montgomery County,mean_yrbuilt_2000.2009,NaN
Nelson County,mean_yrbuilt_2000.2009,NaN
New Kent County,mean_yrbuilt_2000.2009,-0.05058557520025928
Newport News city,mean_yrbuilt_2000.2009,0.9706759340716534
Norfolk city,mean_yrbuilt_2000.2009,0.5159909356633426
Northampton County,mean_yrbuilt_2000.2009,5.03199714229126
Northumberland County,mean_yrbuilt_2000.2009,3.7675120968467253
Norton city,mean_yrbuilt_2000.2009,NaN
Nottoway County,mean_yrbuilt_2000.2009,1.440156794425087
Orange County,mean_yrbuilt_2000.2009,NaN
Page County,mean_yrbuilt_2000.2009,0.5679069612463773
Patrick County,mean_yrbuilt_2000.2009,NaN
Petersburg city,mean_yrbuilt_2000.2009,1.1920433205352932
Pittsylvania County,mean_yrbuilt_2000.2009,0.6152359622683022
Poquoson city,mean_yrbuilt_2000.2009,NaN
Portsmouth city,mean_yrbuilt_2000.2009,0.4133801613779428
Powhatan County,mean_yrbuilt_2000.2009,-0.2938323961034373
Prince Edward County,mean_yrbuilt_2000.2009,0.9479463192865886
Prince George County,mean_yrbuilt_2000.2009,0.9314769500822105
Prince William County,mean_yrbuilt_2000.2009,0.6017696083418911
Pulaski County,mean_yrbuilt_2000.2009,NaN
Radford city,mean_yrbuilt_2000.2009,1.8041039324058192
Rappahannock County,mean_yrbuilt_2000.2009,0.758300395256917
Richmond city,mean_yrbuilt_2000.2009,NaN
Richmond County,mean_yrbuilt_2000.2009,-0.23449074074074072
Roanoke city,mean_yrbuilt_2000.2009,0.3854732583615584
Roanoke County,mean_yrbuilt_2000.2009,0.34770406424829575
Rockbridge County,mean_yrbuilt_2000.2009,1.0507393420534616
Rockingham County,mean_yrbuilt_2000.2009,0.7995804513061758
Russell County,mean_yrbuilt_2000.2009,2.1968439588152036
Salem city,mean_yrbuilt_2000.2009,0.4434427115295295
Scott County,mean_yrbuilt_2000.2009,0.91141618406656
Shenandoah County,mean_yrbuilt_2000.2009,NaN
Smyth County,mean_yrbuilt_2000.2009,0.7162560203799568
Southampton County,mean_yrbuilt_2000.2009,0.6651565135337955
Spotsylvania County,mean_yrbuilt_2000.2009,0.8831354329665835
Stafford County,mean_yrbuilt_2000.2009,NaN
Staunton city,mean_yrbuilt_2000.2009,2.3229697647568712
Suffolk city,mean_yrbuilt_2000.2009,0.5829909012453451
Surry County,mean_yrbuilt_2000.2009,0.7273917312097742
Sussex County,mean_yrbuilt_2000.2009,0.4872584169784066
Tazewell County,mean_yrbuilt_2000.2009,0.9530875530593759
Virginia Beach city,mean_yrbuilt_2000.2009,0.5461604811239319
Warren County,mean_yrbuilt_2000.2009,NaN
Washington County,mean_yrbuilt_2000.2009,NaN
Waynesboro city,mean_yrbuilt_2000.2009,0.418069259829856
Westmoreland County,mean_yrbuilt_2000.2009,1.003555700935216
Williamsburg city,mean_yrbuilt_2000.2009,0.9521276595744681
Winchester city,mean_yrbuilt_2000.2009,NaN
Wise County,mean_yrbuilt_2000.2009,NaN
Wythe County,mean_yrbuilt_2000.2009,2.394260774878041
York County,mean_yrbuilt_2000.2009,0.7919701231735788
NA,mean_yrbuilt_2000.2009,1.0806451612903225
Accomack County,mean_yrbuilt_2010.2013,NaN
Albemarle County,mean_yrbuilt_2010.2013,0.7887249075279963
Alexandria city,mean_yrbuilt_2010.2013,NaN
Alleghany County,mean_yrbuilt_2010.2013,0.16391501219087426
Amelia County,mean_yrbuilt_2010.2013,1.3564987562189055
Amherst County,mean_yrbuilt_2010.2013,NaN
Appomattox County,mean_yrbuilt_2010.2013,0.9673039923039923
Arlington County,mean_yrbuilt_2010.2013,NaN
Augusta County,mean_yrbuilt_2010.2013,NaN
Bath County,mean_yrbuilt_2010.2013,-2.8333333333333335
Bedford County,mean_yrbuilt_2010.2013,1.2165602980799275
Bland County,mean_yrbuilt_2010.2013,0.7901709401709403
Botetourt County,mean_yrbuilt_2010.2013,0.4514332403535448
Bristol city,mean_yrbuilt_2010.2013,NaN
Brunswick County,mean_yrbuilt_2010.2013,0.866137389164116
Buchanan County,mean_yrbuilt_2010.2013,NaN
Buckingham County,mean_yrbuilt_2010.2013,NaN
Buena Vista city,mean_yrbuilt_2010.2013,0.16666666666666666
Campbell County,mean_yrbuilt_2010.2013,1.1066136217544955
Caroline County,mean_yrbuilt_2010.2013,NaN
Carroll County,mean_yrbuilt_2010.2013,0.7155854310810427
Charles City County,mean_yrbuilt_2010.2013,-0.06477732793522267
Charlotte County,mean_yrbuilt_2010.2013,-0.018939393939393923
Charlottesville city,mean_yrbuilt_2010.2013,NaN
Chesapeake city,mean_yrbuilt_2010.2013,0.3061638277490961
Chesterfield County,mean_yrbuilt_2010.2013,0.2873765101486021
Clarke County,mean_yrbuilt_2010.2013,0.8478366194809571
Colonial Heights city,mean_yrbuilt_2010.2013,NaN
Covington city,mean_yrbuilt_2010.2013,-0.25
Craig County,mean_yrbuilt_2010.2013,NaN
Culpeper County,mean_yrbuilt_2010.2013,0.17766462446222508
Cumberland County,mean_yrbuilt_2010.2013,NaN
Danville city,mean_yrbuilt_2010.2013,0.1778895535928784
Dickenson County,mean_yrbuilt_2010.2013,NaN
Dinwiddie County,mean_yrbuilt_2010.2013,NaN
Emporia city,mean_yrbuilt_2010.2013,-0.46453900709219853
Essex County,mean_yrbuilt_2010.2013,NaN
Fairfax city,mean_yrbuilt_2010.2013,NaN
Fairfax County,mean_yrbuilt_2010.2013,0.27304064377665893
Falls Church city,mean_yrbuilt_2010.2013,NaN
Fauquier County,mean_yrbuilt_2010.2013,NaN
Floyd County,mean_yrbuilt_2010.2013,NaN
Fluvanna County,mean_yrbuilt_2010.2013,NaN
Franklin city,mean_yrbuilt_2010.2013,0.47835497835497837
Franklin County,mean_yrbuilt_2010.2013,-0.129226302335524
Frederick County,mean_yrbuilt_2010.2013,NaN
Fredericksburg city,mean_yrbuilt_2010.2013,1.159079874713783
Galax city,mean_yrbuilt_2010.2013,0.5
Giles County,mean_yrbuilt_2010.2013,NaN
Gloucester County,mean_yrbuilt_2010.2013,0.36867838080715415
Goochland County,mean_yrbuilt_2010.2013,-0.4643662539011376
Grayson County,mean_yrbuilt_2010.2013,0.1442857142857143
Greene County,mean_yrbuilt_2010.2013,NaN
Greensville County,mean_yrbuilt_2010.2013,-1.0781544256120528
Halifax County,mean_yrbuilt_2010.2013,NaN
Hampton city,mean_yrbuilt_2010.2013,0.3267260063778355
Hanover County,mean_yrbuilt_2010.2013,0.28018137422034006
Harrisonburg city,mean_yrbuilt_2010.2013,NaN
Henrico County,mean_yrbuilt_2010.2013,NaN
Henry County,mean_yrbuilt_2010.2013,0.17434480379767192
Highland County,mean_yrbuilt_2010.2013,NaN
Hopewell city,mean_yrbuilt_2010.2013,NaN
Isle of Wight County,mean_yrbuilt_2010.2013,0.04199344369831297
James City County,mean_yrbuilt_2010.2013,NaN
King and Queen County,mean_yrbuilt_2010.2013,NaN
King George County,mean_yrbuilt_2010.2013,0.5403889884282042
King William County,mean_yrbuilt_2010.2013,NaN
Lancaster County,mean_yrbuilt_2010.2013,0.6114484781811514
Lee County,mean_yrbuilt_2010.2013,0.4022727272727273
Lexington city,mean_yrbuilt_2010.2013,-0.4117647058823529
Loudoun County,mean_yrbuilt_2010.2013,0.5185420065107713
Louisa County,mean_yrbuilt_2010.2013,0.023135704874835256
Lunenburg County,mean_yrbuilt_2010.2013,NaN
Lynchburg city,mean_yrbuilt_2010.2013,-0.13389362007688668
Madison County,mean_yrbuilt_2010.2013,0.6484848484848484
Manassas city,mean_yrbuilt_2010.2013,NaN
Manassas Park city,mean_yrbuilt_2010.2013,NaN
Martinsville city,mean_yrbuilt_2010.2013,0.028000000000000004
Mathews County,mean_yrbuilt_2010.2013,NaN
Mecklenburg County,mean_yrbuilt_2010.2013,0.755198218988633
Middlesex County,mean_yrbuilt_2010.2013,NaN
Montgomery County,mean_yrbuilt_2010.2013,NaN
Nelson County,mean_yrbuilt_2010.2013,NaN
New Kent County,mean_yrbuilt_2010.2013,0.4145316725220909
Newport News city,mean_yrbuilt_2010.2013,0.5040272530827226
Norfolk city,mean_yrbuilt_2010.2013,0.2091360522801336
Northampton County,mean_yrbuilt_2010.2013,0.8704805491990847
Northumberland County,mean_yrbuilt_2010.2013,1.0890133831310302
Norton city,mean_yrbuilt_2010.2013,NaN
Nottoway County,mean_yrbuilt_2010.2013,0.5972423802612482
Orange County,mean_yrbuilt_2010.2013,NaN
Page County,mean_yrbuilt_2010.2013,0.3105290806754222
Patrick County,mean_yrbuilt_2010.2013,NaN
Petersburg city,mean_yrbuilt_2010.2013,0.8139306498372312
Pittsylvania County,mean_yrbuilt_2010.2013,0.41360166608300813
Poquoson city,mean_yrbuilt_2010.2013,NaN
Portsmouth city,mean_yrbuilt_2010.2013,0.12301733270791669
Powhatan County,mean_yrbuilt_2010.2013,0.47243508601103534
Prince Edward County,mean_yrbuilt_2010.2013,0.5413611900231958
Prince George County,mean_yrbuilt_2010.2013,1.0550937171916999
Prince William County,mean_yrbuilt_2010.2013,0.3458523615482875
Pulaski County,mean_yrbuilt_2010.2013,NaN
Radford city,mean_yrbuilt_2010.2013,0.5689883913764511
Rappahannock County,mean_yrbuilt_2010.2013,-0.5526315789473685
Richmond city,mean_yrbuilt_2010.2013,NaN
Richmond County,mean_yrbuilt_2010.2013,-0.888888888888889
Roanoke city,mean_yrbuilt_2010.2013,0.0067488842441649315
Roanoke County,mean_yrbuilt_2010.2013,-0.0977080906490918
Rockbridge County,mean_yrbuilt_2010.2013,0.5627540650406504
Rockingham County,mean_yrbuilt_2010.2013,0.5051654506713467
Russell County,mean_yrbuilt_2010.2013,0.848182174278162
Salem city,mean_yrbuilt_2010.2013,0.21224089635854343
Scott County,mean_yrbuilt_2010.2013,0.5304725843917425
Shenandoah County,mean_yrbuilt_2010.2013,NaN
Smyth County,mean_yrbuilt_2010.2013,0.24334301621883322
Southampton County,mean_yrbuilt_2010.2013,0.09796888141295206
Spotsylvania County,mean_yrbuilt_2010.2013,0.0575916539746974
Stafford County,mean_yrbuilt_2010.2013,NaN
Staunton city,mean_yrbuilt_2010.2013,0.8117632828993666
Suffolk city,mean_yrbuilt_2010.2013,0.31520948835188733
Surry County,mean_yrbuilt_2010.2013,0.42045454545454547
Sussex County,mean_yrbuilt_2010.2013,0.26473715067422315
Tazewell County,mean_yrbuilt_2010.2013,0.23313313217148204
Virginia Beach city,mean_yrbuilt_2010.2013,0.34009414589525455
Warren County,mean_yrbuilt_2010.2013,NaN
Washington County,mean_yrbuilt_2010.2013,NaN
Waynesboro city,mean_yrbuilt_2010.2013,0.09936967724971393
Westmoreland County,mean_yrbuilt_2010.2013,0.3127083333333333
Williamsburg city,mean_yrbuilt_2010.2013,0.34465811965811965
Winchester city,mean_yrbuilt_2010.2013,NaN
Wise County,mean_yrbuilt_2010.2013,NaN
Wythe County,mean_yrbuilt_2010.2013,1.0549447556800498
York County,mean_yrbuilt_2010.2013,0.6137529454407401
NA,mean_yrbuilt_2010.2013,1.25
Accomack County,mean_yrbuilt_2014plus,NaN
Albemarle County,mean_yrbuilt_2014plus,-0.37428608459728235
Alexandria city,mean_yrbuilt_2014plus,NaN
Alleghany County,mean_yrbuilt_2014plus,-0.4087301587301587
Amelia County,mean_yrbuilt_2014plus,0.5111111111111111
Amherst County,mean_yrbuilt_2014plus,NaN
Appomattox County,mean_yrbuilt_2014plus,-3.003402445507709
Arlington County,mean_yrbuilt_2014plus,NaN
Augusta County,mean_yrbuilt_2014plus,NaN
Bath County,mean_yrbuilt_2014plus,-3.8333333333333335
Bedford County,mean_yrbuilt_2014plus,0.9757049973124267
Bland County,mean_yrbuilt_2014plus,-2.625
Botetourt County,mean_yrbuilt_2014plus,-1.8383315490947336
Bristol city,mean_yrbuilt_2014plus,NaN
Brunswick County,mean_yrbuilt_2014plus,0.3710301394511921
Buchanan County,mean_yrbuilt_2014plus,NaN
Buckingham County,mean_yrbuilt_2014plus,NaN
Buena Vista city,mean_yrbuilt_2014plus,-0.35294117647058826
Campbell County,mean_yrbuilt_2014plus,0.7427256246112178
Caroline County,mean_yrbuilt_2014plus,NaN
Carroll County,mean_yrbuilt_2014plus,0.6539508758924594
Charles City County,mean_yrbuilt_2014plus,-0.46153846153846156
Charlotte County,mean_yrbuilt_2014plus,-0.47076023391812866
Charlottesville city,mean_yrbuilt_2014plus,NaN
Chesapeake city,mean_yrbuilt_2014plus,-1.0686749704036818
Chesterfield County,mean_yrbuilt_2014plus,-1.0226359541760544
Clarke County,mean_yrbuilt_2014plus,-2.05193699446573
Colonial Heights city,mean_yrbuilt_2014plus,NaN
Covington city,mean_yrbuilt_2014plus,-0.25
Craig County,mean_yrbuilt_2014plus,NaN
Culpeper County,mean_yrbuilt_2014plus,-2.7630415931391816
Cumberland County,mean_yrbuilt_2014plus,NaN
Danville city,mean_yrbuilt_2014plus,-0.11135944454606425
Dickenson County,mean_yrbuilt_2014plus,NaN
Dinwiddie County,mean_yrbuilt_2014plus,NaN
Emporia city,mean_yrbuilt_2014plus,-0.08333333333333333
Essex County,mean_yrbuilt_2014plus,NaN
Fairfax city,mean_yrbuilt_2014plus,NaN
Fairfax County,mean_yrbuilt_2014plus,-0.37510159629306333
Falls Church city,mean_yrbuilt_2014plus,NaN
Fauquier County,mean_yrbuilt_2014plus,NaN
Floyd County,mean_yrbuilt_2014plus,NaN
Fluvanna County,mean_yrbuilt_2014plus,NaN
Franklin city,mean_yrbuilt_2014plus,0.0051282051282051655
Franklin County,mean_yrbuilt_2014plus,-1.0391930690011175
Frederick County,mean_yrbuilt_2014plus,NaN
Fredericksburg city,mean_yrbuilt_2014plus,-1.3175857843137255
Galax city,mean_yrbuilt_2014plus,0
Giles County,mean_yrbuilt_2014plus,NaN
Gloucester County,mean_yrbuilt_2014plus,0.6403415059205501
Goochland County,mean_yrbuilt_2014plus,-1.6674419431700986
Grayson County,mean_yrbuilt_2014plus,-0.40298850574712647
Greene County,mean_yrbuilt_2014plus,NaN
Greensville County,mean_yrbuilt_2014plus,-0.3070833333333333
Halifax County,mean_yrbuilt_2014plus,NaN
Hampton city,mean_yrbuilt_2014plus,-0.683758466268684
Hanover County,mean_yrbuilt_2014plus,-0.9972689758334766
Harrisonburg city,mean_yrbuilt_2014plus,NaN
Henrico County,mean_yrbuilt_2014plus,NaN
Henry County,mean_yrbuilt_2014plus,0.2143338306982712
Highland County,mean_yrbuilt_2014plus,NaN
Hopewell city,mean_yrbuilt_2014plus,NaN
Isle of Wight County,mean_yrbuilt_2014plus,-1.8200443390103194
James City County,mean_yrbuilt_2014plus,NaN
King and Queen County,mean_yrbuilt_2014plus,NaN
King George County,mean_yrbuilt_2014plus,-0.7290452667941932
King William County,mean_yrbuilt_2014plus,NaN
